date;parc;usage;revenu;region;taux
09/04/2022;;3554220,549;145026,2476;Grand Katanga;2040
10/04/2022;;3387537,32;125241,2102;Grand Katanga;2040
11/04/2022;;3451035,216;150252,8241;Grand Katanga;2040
12/04/2022;;3578071,627;140075,6338;Grand Katanga;2040
13/04/2022;;3552323,392;142999,6281;Grand Katanga;2040
14/04/2022;;3483128,424;143536,2134;Grand Katanga;2040
15/04/2022;;3395942,088;139150,9412;Grand Katanga;2040
16/04/2022;;3339021,563;136824,3012;Grand Katanga;2040
17/04/2022;;3232659,184;122819,5824;Grand Katanga;2040
18/04/2022;;3489217,129;147283,0521;Grand Katanga;2040
19/04/2022;;3544140,141;143670,768;Grand Katanga;2040
20/04/2022;;3379756,083;132007,9543;Grand Katanga;2040
21/04/2022;;3381826,578;133854,6375;Grand Katanga;2040
22/04/2022;;3495517,54;139182,8807;Grand Katanga;2040
23/04/2022;;3470564,559;143629,9103;Grand Katanga;2040
24/04/2022;;3289500,568;120633,9815;Grand Katanga;2040
25/04/2022;;3439518,987;144248,7684;Grand Katanga;2040
26/04/2022;;3561116,027;146794,8395;Grand Katanga;2040
27/04/2022;;3444567,32;141197,1327;Grand Katanga;2040
28/04/2022;;3414860,292;140702,0383;Grand Katanga;2040
29/04/2022;;3447021,517;144352,8256;Grand Katanga;2040
30/04/2022;;3530716,732;145429,5024;Grand Katanga;2040
01/05/2022;;3190977,268;123980,3809;Grand Katanga;2040
02/05/2022;;3475577,923;147497,4542;Grand Katanga;2040
03/05/2022;;3577865,684;147985,0365;Grand Katanga;2040
04/05/2022;;3644488,71;149491,3371;Grand Katanga;2040
05/05/2022;;3647708,781;151397,4505;Grand Katanga;2040
06/05/2022;;3612734,019;151635,3174;Grand Katanga;2040
07/05/2022;;3658487,088;152157,9473;Grand Katanga;2040
08/05/2022;;3447402,278;133103,6437;Grand Katanga;2040
09/05/2022;;3659929,116;158439,8013;Grand Katanga;2040
10/05/2022;;3722762,408;152927,1546;Grand Katanga;2040
11/05/2022;;3646224,989;150863,561;Grand Katanga;2040
12/05/2022;;3644836,2;148962,8793;Grand Katanga;2040
13/05/2022;;3573777,021;146311,6717;Grand Katanga;2040
14/05/2022;;3546838,29;147697,4987;Grand Katanga;2040
15/05/2022;;3351864,627;128910,6328;Grand Katanga;2040
16/05/2022;;3595199,063;154336,0839;Grand Katanga;2040
17/05/2022;;3579824,672;143120,2998;Grand Katanga;2040
18/05/2022;;3593741,989;146410,6089;Grand Katanga;2040
19/05/2022;;3628545,99;147195,1374;Grand Katanga;2040
20/05/2022;;3643008,787;147576,6296;Grand Katanga;2040
21/05/2022;;3660862,743;149886,9227;Grand Katanga;2040
22/05/2022;;3464981,252;130479,2922;Grand Katanga;2040
23/05/2022;;3573657,722;150472,2869;Grand Katanga;2040
24/05/2022;;3576334,332;147385,4571;Grand Katanga;2040
25/05/2022;;3593756,727;144739,3791;Grand Katanga;2040
26/05/2022;;3532490,927;144451,4427;Grand Katanga;2040
27/05/2022;;3453483,563;144537,6254;Grand Katanga;2040
28/05/2022;;3540622,129;144315,182;Grand Katanga;2040
29/05/2022;;3206956,895;128830,4626;Grand Katanga;2040
30/05/2022;;3567810,509;149710,5486;Grand Katanga;2040
31/05/2022;;3506017,629;145040,9909;Grand Katanga;2040
01/06/2022;;3526304,634;148219,2204;Grand Katanga;2040
02/06/2022;;2945468,262;148301,7204;Grand Katanga;2040
03/06/2022;;2975680,898;148815,3392;Grand Katanga;2040
04/06/2022;;3017832,52;151727,3882;Grand Katanga;2040
05/06/2022;;2845767,916;137126,8265;Grand Katanga;2040
06/06/2022;;3154168,175;160001,5558;Grand Katanga;2040
07/06/2022;;3061063,023;153831,9914;Grand Katanga;2040
08/06/2022;;3056965,726;149427,0165;Grand Katanga;2040
09/06/2022;;2999257,397;147041,401;Grand Katanga;2040
10/06/2022;;3074028,776;149648,1913;Grand Katanga;2040
11/06/2022;;2924084,366;139337,751;Grand Katanga;2040
12/06/2022;;2905891,029;134241,7437;Grand Katanga;2040
13/06/2022;;3208367,732;158691,1128;Grand Katanga;2040
14/06/2022;;3234563,657;156835,8343;Grand Katanga;2040
15/06/2022;;3081212,042;151680,6493;Grand Katanga;2040
16/06/2022;;3185496,227;152789,8846;Grand Katanga;2040
17/06/2022;;3137075,477;150745,8021;Grand Katanga;2040
18/06/2022;;3111714,554;144587,2404;Grand Katanga;2040
19/06/2022;;2967732,404;132389,1538;Grand Katanga;2040
20/06/2022;;2595780,427;156304,8404;Grand Katanga;2040
21/06/2022;;3170055,561;150155,7419;Grand Katanga;2040
22/06/2022;;3147600,602;149891,192;Grand Katanga;2040
23/06/2022;;3171954,39;149785,4751;Grand Katanga;2040
24/06/2022;;3143707,939;150451,5498;Grand Katanga;2040
25/06/2022;;3132983,363;149778,054;Grand Katanga;2040
26/06/2022;;2924070,463;131330,7839;Grand Katanga;2040
27/06/2022;;2998995,685;145197,4278;Grand Katanga;2040
28/06/2022;;2918315,25;145852,88;Grand Katanga;2040
29/06/2022;;3188312,252;152476,3748;Grand Katanga;2040
30/06/2022;;3122371,267;145944,0612;Grand Katanga;2040
01/07/2022;;3208313,622;154372,8677;Grand Katanga;2040
02/07/2022;;3243500,829;154874,8521;Grand Katanga;2040
03/07/2022;;3044026,993;136361,5554;Grand Katanga;2040
04/07/2022;;3296355,583;163078,191;Grand Katanga;2040
05/07/2022;;3318814,458;158766,6412;Grand Katanga;2040
06/07/2022;;3268444,47;158189,1391;Grand Katanga;2040
07/07/2022;;3322296,464;157912,8545;Grand Katanga;2040
08/07/2022;;3194178,282;153135,6818;Grand Katanga;2040
09/07/2022;;3235185,452;156279,1001;Grand Katanga;2040
10/07/2022;;3097382,657;138741,2305;Grand Katanga;2040
11/07/2022;;3341842,496;164202,6572;Grand Katanga;2040
12/07/2022;;3396169,867;160567,0869;Grand Katanga;2040
13/07/2022;;3334525,233;158496,4469;Grand Katanga;2040
14/07/2022;;3291290,623;158615,5683;Grand Katanga;2040
15/07/2022;;3313746,344;155584,4073;Grand Katanga;2040
16/07/2022;;3217864,896;155226,4224;Grand Katanga;2040
17/07/2022;;3050060,889;136605,9436;Grand Katanga;2040
18/07/2022;;3250879,267;159906,7982;Grand Katanga;2040
19/07/2022;;3337513,535;156907,1282;Grand Katanga;2040
20/07/2022;;3243432,744;153435,5771;Grand Katanga;2040
21/07/2022;;3187464,743;148476,3585;Grand Katanga;2040
22/07/2022;;3190605,755;150509,5568;Grand Katanga;2040
23/07/2022;;3180585,703;149803,8554;Grand Katanga;2040
24/07/2022;;2997680,272;133575,4626;Grand Katanga;2040
25/07/2022;;3334098,943;159113,5958;Grand Katanga;2040
26/07/2022;;3312212,563;155928,6516;Grand Katanga;2040
27/07/2022;;3336424,413;156953,2011;Grand Katanga;2040
28/07/2022;;3359175,034;156456,8093;Grand Katanga;2040
29/07/2022;;3333944,048;155971,366;Grand Katanga;2040
30/07/2022;;3373347,102;159220,2476;Grand Katanga;2040
31/07/2022;;3136147,074;138743,3658;Grand Katanga;2040
01/08/2022;;3298518,374;158585,1294;Grand Katanga;2040
02/08/2022;;3458698,571;162352,81;Grand Katanga;2040
03/08/2022;;3477779,619;162990,6617;Grand Katanga;2040
04/08/2022;;3496480,108;162991,2657;Grand Katanga;2040
05/08/2022;;3499218,437;162028,5518;Grand Katanga;2040
06/08/2022;;3543120,167;163169,1099;Grand Katanga;2040
07/08/2022;;3302362,536;142241,7539;Grand Katanga;2040
08/08/2022;;3572968,671;168405,5633;Grand Katanga;2040
09/08/2022;;3525934,118;161998,4838;Grand Katanga;2040
10/08/2022;;3425182,817;161432,4047;Grand Katanga;2040
11/08/2022;;3411426,163;158673,9254;Grand Katanga;2040
12/08/2022;;3388712,443;155736,3226;Grand Katanga;2040
13/08/2022;;3196682,268;156328,993;Grand Katanga;2040
14/08/2022;;3192014,408;138680,7192;Grand Katanga;2040
15/08/2022;;3474373,049;165018,5155;Grand Katanga;2040
16/08/2022;;3468312,589;159871,1973;Grand Katanga;2060
17/08/2022;;3346331,38;156303,0475;Grand Katanga;2060
